id,status,chance_of_playing_next_round,chance_of_playing_this_round,now_cost,now_cost_rank,now_cost_rank_type,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,selected_by_percent,selected_rank,selected_rank_type,total_points,event_points,points_per_game,points_per_game_rank,points_per_game_rank_type,bonus,bps,form,form_rank,form_rank_type,value_form,value_season,dreamteam_count,transfers_in,transfers_in_event,transfers_out,transfers_out_event,ep_next,ep_this,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,influence,influence_rank,influence_rank_type,creativity,creativity_rank,creativity_rank_type,threat,threat_rank,threat_rank_type,ict_index,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,gw,set_piece_threat,first_name,second_name,web_name,news,news_added,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,starts,defensive_contribution,corners_and_indirect_freekicks_text,direct_freekicks_text,penalties_text,saves_per_90,clean_sheets_per_90,goals_conceded_per_90,starts_per_90,defensive_contribution_per_90,tackles,clearances_blocks_interceptions,recoveries
476,i,0.0,0.0,5.1,226,35.0,0,0.0,1,-1.0,4.7,82,28.0,67,0,4.5,45.0,20.0,5,196,3.2,101.0,34.0,0.6,13.1,0.0,1461831,41,1445507,15901,0.0,0.0,0.12,0.3,0.42,12.38,0.01,0.02,0.03,0.89,270.2,114.0,50.0,72.4,227.0,62.0,60.0,239.0,70.0,40.3,193.0,66.0,,,,18,,Dan,Burn,Burn,Rib Injury - Expected back 18 Jan,,1255,0,3,6,17,0,0,0,3,1,0,15,157,,,,0.0,0.43,1.22,1.08,8.68,19,102,46
477,i,0.0,0.0,4.9,318,56.0,0,0.0,-1,1.0,2.5,115,45.0,47,0,4.3,53.0,24.0,3,203,1.3,254.0,92.0,0.3,9.6,0.0,1080800,17,1285035,5288,0.0,0.0,0.12,0.53,0.65,10.42,0.01,0.05,0.06,0.96,171.8,201.0,83.0,147.0,125.0,29.0,34.0,294.0,92.0,35.3,222.0,72.0,,,,18,,Tino,Livramento,Livramento,Knee injury - Expected back 04 Jan,,976,0,1,5,9,0,0,0,1,0,0,11,82,,,,0.0,0.46,0.83,1.01,4.98,19,35,61
478,i,0.0,0.0,4.9,279,46.0,0,0.0,-1,1.0,1.3,162,65.0,30,0,3.3,134.0,52.0,2,121,0.0,690.0,247.0,0.0,6.1,0.0,224846,5,355910,751,0.0,0.0,0.0,0.9,0.9,7.51,0.0,0.12,0.12,0.97,113.0,257.0,102.0,230.7,65.0,13.0,4.0,392.0,145.0,34.6,225.0,74.0,2.0,2.0,,18,,Kieran,Trippier,Trippier,Hamstring injury - Expected back 04 Jan,,699,0,0,4,10,0,0,0,1,0,0,8,60,,,,0.0,0.52,1.29,1.03,3.99,9,22,36
479,i,0.0,0.0,4.3,549,123.0,0,0.0,-2,2.0,0.0,599,215.0,0,0,0.0,593.0,235.0,0,-8,0.0,541.0,226.0,0.0,0.0,0.0,1376,2,4756,17,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.5,1.4,454.0,165.0,1.2,421.0,155.0,0.0,550.0,231.0,0.3,457.0,165.0,,,,18,,Emil,Krafth,Krafth,Knee injury - Expected back 04 Jan,,45,0,0,0,2,0,0,0,0,0,0,1,1,,,,0.0,0.0,4.0,2.0,2.0,0,1,0
480,d,25.0,25.0,4.3,547,121.0,0,0.0,-2,2.0,0.1,549,197.0,1,0,0.5,470.0,164.0,0,0,0.0,540.0,225.0,0.0,0.2,0.0,2709,1,7967,46,0.0,0.0,0.04,0.0,0.04,0.55,0.19,0.0,0.19,2.61,10.2,418.0,157.0,0.0,577.0,236.0,7.0,374.0,135.0,1.7,436.0,158.0,,,,18,,Jamaal,Lascelles,Lascelles,Lack of match fitness - 25% chance of playing,,19,0,0,0,2,0,0,0,0,0,0,0,5,,,,0.0,0.0,9.47,0.0,23.68,0,5,0
482,a,100.0,100.0,3.9,713,210.0,0,0.0,-1,1.0,0.1,433,160.0,0,0,0.0,503.0,183.0,0,0,0.0,445.0,170.0,0.0,0.0,0.0,8291,19,14853,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496.0,184.0,0.0,483.0,184.0,0.0,450.0,176.0,0.0,497.0,184.0,,,,18,,Harrison,Ashby,Ashby,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
483,a,,,3.8,769,252.0,0,0.0,-2,2.0,0.4,260,99.0,0,0,0.0,485.0,179.0,0,0,0.0,425.0,165.0,0.0,0.0,0.0,60332,121,33353,413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,478.0,180.0,0.0,464.0,180.0,0.0,430.0,171.0,0.0,479.0,180.0,,,,18,,Miodrag,Pivaš,Pivas,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
484,u,0.0,0.0,4.0,634,161.0,0,0.0,0,0.0,0.2,400,148.0,0,0,0.0,539.0,200.0,0,0,0.0,481.0,187.0,0.0,0.0,0.0,3759,0,43819,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532.0,201.0,0.0,520.0,201.0,0.0,488.0,194.0,0.0,533.0,201.0,,,,18,,Matt,Targett,Targett,has joined Middlesbrough on loan for the rest of the season.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
485,a,100.0,100.0,7.4,22,15.0,1,-1.0,-1,1.0,4.2,86,29.0,42,2,3.2,157.0,68.0,4,152,5.0,26.0,12.0,0.7,5.7,0.0,951905,24341,695013,3873,5.0,5.0,4.13,1.95,6.08,8.09,0.48,0.23,0.71,0.94,172.2,200.0,82.0,212.3,79.0,60.0,243.0,52.0,33.0,62.5,86.0,52.0,,,2.0,18,,Anthony,Gordon,Gordon,,,778,2,2,4,13,0,0,0,0,1,0,11,44,,,,0.0,0.46,1.5,1.27,5.09,8,8,28
486,d,75.0,,6.5,54,35.0,0,0.0,-5,5.0,2.9,107,35.0,27,0,1.6,356.0,164.0,0,89,1.7,230.0,106.0,0.3,4.2,0.0,542308,247,1138511,1690,1.3,1.7,1.12,0.49,1.61,9.02,0.15,0.07,0.22,1.2,76.6,313.0,140.0,139.2,133.0,96.0,105.0,157.0,92.0,32.1,234.0,118.0,,,,18,,Anthony,Elanga,Elanga,Knock - 75% chance of playing,,675,0,1,2,14,0,0,0,0,0,0,7,25,,,,0.0,0.27,1.87,0.93,3.33,6,4,15
487,a,,,6.1,81,53.0,-1,1.0,-4,4.0,1.2,169,54.0,47,1,2.8,210.0,91.0,5,139,1.3,260.0,121.0,0.2,7.7,0.0,524589,1125,454922,3143,1.3,1.3,3.19,1.52,4.71,8.38,0.38,0.18,0.56,1.0,167.2,209.0,88.0,177.8,91.0,66.0,261.0,47.0,29.0,60.4,93.0,55.0,,,,18,,Harvey,Barnes,Barnes,,,754,3,0,3,8,0,0,0,0,0,0,7,36,,,,0.0,0.36,0.95,0.84,4.3,4,8,24
488,a,,,7.0,36,22.0,0,0.0,5,-5.0,13.7,26,11.0,86,2,5.1,19.0,9.0,12,378,4.3,46.0,22.0,0.6,12.3,0.0,2270013,13329,822619,25872,4.3,4.3,2.34,1.71,4.05,18.83,0.14,0.1,0.24,1.15,402.2,28.0,7.0,361.6,22.0,22.0,216.0,65.0,39.0,98.0,24.0,20.0,,,,18,,Bruno,Guimarães Rodriguez Moura,Bruno G.,,,1479,5,4,4,23,0,0,0,4,0,0,16,145,,,,0.0,0.24,1.4,0.97,8.82,32,30,83
489,a,,,6.0,84,55.0,0,0.0,-5,5.0,0.8,204,70.0,46,2,3.1,170.0,75.0,2,203,1.3,259.0,120.0,0.2,7.7,0.0,137720,1211,296704,588,1.3,1.3,2.44,2.15,4.59,10.78,0.25,0.22,0.47,1.09,202.8,173.0,70.0,282.1,46.0,41.0,252.0,50.0,31.0,73.6,54.0,39.0,,,,18,,Jacob,Murphy,J.Murphy,,,891,2,1,5,9,0,0,0,0,0,0,11,37,,,,0.0,0.51,0.91,1.11,3.74,6,10,21
491,a,100.0,100.0,5.3,195,120.0,0,0.0,-2,2.0,1.0,178,59.0,44,1,2.4,246.0,109.0,1,234,1.3,255.0,117.0,0.2,8.3,0.0,155505,881,264919,676,1.3,1.3,0.45,1.44,1.89,13.92,0.03,0.11,0.14,1.02,206.4,172.0,69.0,283.8,45.0,40.0,96.0,172.0,103.0,58.7,97.0,58.0,1.0,1.0,,18,,Sandro,Tonali,Tonali,,,1230,0,1,5,14,0,0,0,2,0,0,15,125,,,,0.0,0.37,1.02,1.1,9.15,16,38,71
492,u,0.0,0.0,4.9,336,210.0,0,0.0,-1,1.0,0.0,653,269.0,0,0,0.0,730.0,317.0,0,0,0.0,711.0,306.0,0.0,0.0,0.0,655,0,3495,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,731.0,317.0,0.0,727.0,317.0,0.0,720.0,315.0,0.0,731.0,317.0,,,,18,,Antoñito,Cordero Campillo,Antoñito C.,has joined KVC Westerlo on loan for the rest of the season.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
494,a,100.0,100.0,5.0,244,150.0,0,0.0,0,0.0,0.1,514,183.0,12,1,1.3,388.0,176.0,0,51,1.0,293.0,132.0,0.2,2.4,0.0,8131,66,8724,66,1.0,1.0,0.17,0.11,0.28,3.33,0.07,0.04,0.11,1.3,33.4,381.0,167.0,49.6,279.0,160.0,23.0,317.0,167.0,10.6,360.0,172.0,,,,18,,Joe,Willock,Willock,,,230,0,0,2,2,0,0,0,1,0,0,2,23,,,,0.0,0.78,0.78,0.78,9.0,9,4,10
495,u,0.0,0.0,4.5,400,244.0,0,0.0,0,0.0,0.0,730,318.0,0,0,0.0,644.0,251.0,0,0,0.0,604.0,227.0,0.0,0.0,0.0,0,0,1579,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,640.0,246.0,0.0,632.0,246.0,0.0,615.0,242.0,0.0,642.0,248.0,,,,18,,Isaac,Hayden,Hayden,Has departed the club as a free agent.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
684,a,,,5.0,258,41.0,0,0.0,0,0.0,2.8,112,42.0,55,2,3.7,98.0,38.0,4,198,4.2,48.0,17.0,0.8,11.0,0.0,482281,8064,172068,2380,4.2,4.2,1.25,0.41,1.66,18.59,0.09,0.03,0.12,1.33,370.8,37.0,17.0,40.4,301.0,97.0,147.0,109.0,16.0,55.9,106.0,31.0,,,,18,,Malick,Thiaw,Thiaw,,,1262,2,0,2,21,0,0,0,2,0,0,14,161,,,,0.0,0.14,1.5,1.0,9.48,17,116,57
689,a,,,4.4,542,323.0,0,0.0,-1,1.0,0.2,357,119.0,0,0,0.0,640.0,249.0,0,0,0.0,599.0,224.0,0.0,0.0,0.0,31962,10,29472,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,635.0,243.0,0.0,628.0,244.0,0.0,610.0,239.0,0.0,637.0,245.0,,,,18,,Seung-Soo,Park,Seung soo,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
714,a,,,7.4,23,8.0,1,-1.0,4,-4.0,18.7,18,5.0,71,2,4.7,37.0,5.0,10,248,4.8,27.0,5.0,0.6,9.6,0.0,4950779,25542,2754100,15520,4.8,4.8,5.87,0.43,6.3,14.59,0.45,0.03,0.48,1.13,307.4,85.0,8.0,135.4,142.0,10.0,333.0,24.0,12.0,77.1,48.0,9.0,,,3.0,18,,Nick,Woltemade,Woltemade,,,1162,7,2,5,16,1,0,0,0,0,0,15,55,,,,0.0,0.39,1.24,1.16,4.26,13,18,24
765,a,,,4.0,671,184.0,0,0.0,0,0.0,0.0,731,247.0,0,0,0.0,569.0,217.0,0,0,0.0,512.0,205.0,0.0,0.0,0.0,546,58,69,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,562.0,218.0,0.0,551.0,218.0,0.0,520.0,212.0,0.0,563.0,218.0,,,,18,,Leo,Shahar,Shahar,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
772,a,,,4.5,489,301.0,0,0.0,0,0.0,0.0,772,346.0,0,0,0.0,704.0,299.0,0,0,0.0,669.0,279.0,0.0,0.0,0.0,13,13,1,1,1.2,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,705.0,299.0,0.0,698.0,298.0,0.0,683.0,294.0,0.0,705.0,299.0,,,,18,,Sam,Alabi,Alabi,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
12,a,100.0,100.0,4.9,295,50.0,0,0.0,-1,1.0,0.2,350,129.0,6,0,1.5,368.0,134.0,0,49,0.2,399.0,146.0,0.0,1.2,0.0,23261,120,47490,63,0.2,-0.3,0.04,0.3,0.34,3.76,0.01,0.1,0.11,1.29,65.0,323.0,120.0,53.2,271.0,85.0,15.0,343.0,116.0,13.3,340.0,118.0,,,,18,,Oleksandr,Zinchenko,Zinchenko,,,262,0,0,0,4,0,0,0,0,0,0,3,34,,,,0.0,0.0,1.37,1.03,7.56,10,12,12
426,a,,,5.1,233,143.0,0,0.0,-4,4.0,0.1,483,166.0,6,0,1.0,450.0,211.0,0,26,0.3,375.0,175.0,0.1,1.2,0.0,11214,41,24296,49,0.3,-0.2,0.02,0.17,0.19,3.17,0.01,0.1,0.11,1.93,16.2,410.0,185.0,41.8,298.0,169.0,8.0,371.0,188.0,6.7,390.0,182.0,,,,18,,James,McAtee,McAtee,,,148,0,0,0,6,0,0,0,0,0,0,1,10,,,,0.0,0.0,3.65,0.61,6.08,3,1,6
502,a,100.0,100.0,4.6,383,18.0,0,0.0,-4,4.0,6.0,69,11.0,40,0,2.7,218.0,21.0,0,168,1.7,219.0,19.0,0.4,8.7,0.0,350348,559,1826413,2522,1.7,1.2,0.0,0.06,0.06,21.74,0.0,0.0,0.0,1.45,353.8,46.0,10.0,10.0,384.0,8.0,0.0,686.0,71.0,36.4,217.0,11.0,,,,18,,Matz,Sels,Sels,,,1350,0,0,2,25,0,0,0,1,0,47,15,75,,,,3.13,0.13,1.67,1.0,0.0,1,14,101
503,u,0.0,0.0,4.0,653,54.0,0,0.0,0,0.0,0.1,521,76.0,0,0,0.0,554.0,72.0,0,0,0.0,496.0,66.0,0.0,0.0,0.0,448,0,14942,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,547.0,72.0,0.0,536.0,61.0,0.0,504.0,46.0,0.0,548.0,72.0,,,,18,,Carlos Miguel,dos Santos Pereira,C.Miguel,Has joined Palmeiras permanently.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
504,u,0.0,0.0,4.0,640,46.0,0,0.0,0,0.0,0.1,484,75.0,0,0,0.0,542.0,64.0,0,0,0.0,484.0,58.0,0.0,0.0,0.0,0,0,14852,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535.0,64.0,0.0,524.0,53.0,0.0,492.0,38.0,0.0,536.0,64.0,,,,18,,Matt,Turner,Turner,Has joined Lyon permanently.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
505,a,,,5.1,232,36.0,0,0.0,-4,4.0,3.4,99,38.0,46,3,2.6,228.0,85.0,1,165,3.2,102.0,35.0,0.6,9.0,0.0,273878,961,962880,962,3.2,2.7,0.72,0.27,0.99,24.96,0.04,0.02,0.06,1.39,321.2,70.0,32.0,32.5,321.0,109.0,80.0,198.0,45.0,43.5,169.0,59.0,,,,18,,Nikola,Milenković,Milenković,,,1620,0,0,3,28,1,0,0,4,0,0,18,173,,,,0.0,0.17,1.56,1.0,8.0,8,136,56
506,a,100.0,100.0,5.2,223,34.0,0,0.0,-3,3.0,1.9,134,53.0,40,3,3.3,138.0,54.0,3,152,1.7,227.0,79.0,0.3,7.7,0.0,161712,1036,694602,535,1.7,1.2,0.27,0.3,0.57,14.93,0.02,0.03,0.05,1.33,276.4,106.0,47.0,39.6,304.0,99.0,43.0,275.0,84.0,36.0,218.0,71.0,,3.0,,18,,Murillo,Costa dos Santos,Murillo,,,1009,1,0,2,16,0,0,0,3,0,0,12,139,,,,0.0,0.18,1.43,1.07,9.54,19,88,55
507,d,25.0,25.0,4.7,371,65.0,0,0.0,-3,3.0,1.9,132,52.0,6,0,2.0,290.0,112.0,0,20,0.0,675.0,244.0,0.0,1.3,0.0,231449,6,1580632,521,0.0,-0.1,0.04,0.32,0.36,5.02,0.01,0.11,0.12,1.67,53.8,340.0,125.0,33.3,318.0,108.0,11.0,355.0,124.0,9.8,367.0,125.0,,,,18,,Ola,Aina,Aina,Lack of match fitness - 25% chance of playing,,270,0,0,0,5,0,0,0,1,0,0,3,42,,,,0.0,0.0,1.67,1.0,7.33,6,16,20
508,a,,,4.7,374,66.0,0,0.0,-3,3.0,3.5,97,37.0,53,1,2.9,187.0,74.0,7,248,3.3,87.0,29.0,0.7,11.3,0.0,323240,1270,1016096,1446,3.3,2.8,1.21,1.27,2.48,24.96,0.07,0.07,0.14,1.39,389.0,31.0,13.0,232.4,64.0,12.0,170.0,88.0,8.0,79.3,44.0,4.0,4.0,,,18,,Neco,Williams,N.Williams,,,1620,1,1,3,28,0,0,0,4,0,0,18,157,,,,0.0,0.17,1.56,1.0,6.5,54,63,78
509,u,0.0,0.0,4.5,421,86.0,0,0.0,0,0.0,0.0,654,225.0,0,0,0.0,655.0,243.0,0,0,0.0,617.0,239.0,0.0,0.0,0.0,427,0,4312,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,651.0,244.0,0.0,644.0,244.0,0.0,630.0,243.0,0.0,653.0,244.0,,,,18,,David,Mota Veiga Teixeira do Carmo,David Carmo,has joined Real Oviedo on loan for the rest of the season.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
510,a,,,4.3,591,142.0,0,0.0,-2,2.0,0.1,543,195.0,3,0,3.0,176.0,71.0,0,9,0.0,561.0,228.0,0.0,0.7,0.0,2443,9,7202,19,0.0,-0.5,0.0,0.0,0.0,3.28,0.0,0.0,0.0,3.28,26.0,393.0,147.0,0.4,432.0,161.0,0.0,571.0,233.0,2.6,427.0,154.0,,,,18,,Jair,Paula da Cunha Filho,Jair Cunha,,,90,0,0,0,2,0,0,0,0,0,0,1,12,,,,0.0,0.0,2.0,1.0,11.0,2,9,1
520,u,0.0,0.0,5.0,253,157.0,0,0.0,0,0.0,0.0,766,341.0,0,0,0.0,733.0,319.0,0,0,0.0,715.0,308.0,0.0,0.0,0.0,0,0,115,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,734.0,319.0,0.0,731.0,319.0,0.0,725.0,317.0,0.0,734.0,319.0,,,,18,,Lewis,O'Brien,O'Brien,Has joined Wrexham permanently.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
521,n,0.0,0.0,4.9,298,185.0,0,0.0,-1,1.0,0.1,557,203.0,47,0,3.6,104.0,45.0,2,188,4.3,44.0,20.0,0.9,9.6,0.0,7003,6,9959,49,0.0,0.0,0.78,1.07,1.85,12.8,0.08,0.11,0.19,1.33,233.0,148.0,55.0,78.6,214.0,135.0,77.0,203.0,115.0,38.9,199.0,100.0,,,,18,,Ibrahim,Sangaré,Sangaré,On international duty at the Africa Cup of Nations from Gameweek 17 onwards. - Unknown return date,,864,2,2,3,13,0,0,0,2,0,0,11,106,,,,0.0,0.31,1.35,1.15,11.04,27,39,40
522,i,0.0,0.0,4.7,373,232.0,0,0.0,-3,3.0,0.1,524,186.0,15,0,1.4,373.0,169.0,0,67,0.5,343.0,159.0,0.1,3.2,0.0,8974,0,17640,58,0.0,0.0,0.07,0.17,0.24,3.48,0.02,0.05,0.07,1.05,64.2,324.0,146.0,27.0,331.0,179.0,25.0,311.0,164.0,11.5,352.0,168.0,,,,18,,Ryan,Yates,Yates,Hamstring injury - Expected back 17 Jan,,299,0,1,0,5,0,0,0,1,0,0,1,33,,,,0.0,0.0,1.51,0.3,9.93,7,15,11
525,i,0.0,0.0,7.2,30,11.0,0,0.0,-3,3.0,4.9,79,13.0,25,0,3.1,171.0,13.0,3,85,0.0,767.0,81.0,0.0,3.5,0.0,2132811,9,3353181,1419,0.0,0.0,2.81,0.11,2.92,7.84,0.47,0.02,0.49,1.31,77.6,311.0,29.0,49.6,280.0,32.0,179.0,78.0,24.0,29.8,246.0,27.0,,,1.0,18,,Chris,Wood,Wood,Knee injury - Unknown return date,,538,2,0,1,8,0,0,0,0,0,0,7,14,,,,0.0,0.17,1.34,1.17,2.34,1,6,7
526,a,,,5.8,112,31.0,0,0.0,-2,2.0,1.1,173,25.0,38,5,2.2,274.0,26.0,3,140,3.7,76.0,9.0,0.6,6.6,0.0,245161,3489,215887,1147,3.7,3.2,3.08,0.81,3.89,15.28,0.3,0.08,0.38,1.51,115.2,255.0,22.0,98.1,185.0,16.0,308.0,30.0,14.0,51.0,127.0,15.0,,,3.0,18,,Igor Jesus,Maciel da Cruz,Igor Jesus,,,910,1,2,3,18,0,0,0,0,0,0,10,52,,,,0.0,0.3,1.78,0.99,5.14,12,16,24
527,a,100.0,100.0,5.2,209,44.0,0,0.0,-3,3.0,0.3,320,52.0,6,1,1.0,452.0,51.0,0,21,0.3,376.0,43.0,0.1,1.2,0.0,27373,166,85937,86,0.3,-0.2,0.19,0.03,0.22,1.97,0.11,0.02,0.13,1.15,11.8,416.0,44.0,26.0,332.0,38.0,41.0,280.0,45.0,7.9,384.0,44.0,,,,18,,Taiwo,Awoniyi,Awoniyi,,,154,0,0,0,1,0,0,0,0,0,0,1,9,,,,0.0,0.0,0.58,0.58,5.26,1,2,6
669,i,0.0,0.0,5.5,147,93.0,0,0.0,-5,5.0,0.8,207,73.0,41,0,2.7,221.0,97.0,4,140,1.0,298.0,136.0,0.2,7.5,0.0,542378,1,557629,1093,0.0,0.0,0.78,1.22,2.0,13.88,0.07,0.11,0.18,1.25,143.4,230.0,100.0,152.7,119.0,86.0,134.0,118.0,71.0,43.1,170.0,87.0,,,,18,,Dan,Ndoye,Ndoye,Knock - Unknown return date,,997,1,2,2,16,0,0,0,1,0,0,14,80,,,,0.0,0.18,1.44,1.26,7.22,18,19,43
675,a,100.0,100.0,4.0,629,42.0,0,0.0,0,0.0,1.2,166,22.0,0,0,0.0,535.0,61.0,0,0,0.0,477.0,55.0,0.0,0.0,0.0,27150,38,90087,149,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,528.0,61.0,0.0,516.0,49.0,0.0,483.0,34.0,0.0,529.0,61.0,,,,18,,Angus,Gunn,Gunn,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
693,a,,,5.4,174,107.0,0,0.0,-1,1.0,0.1,511,180.0,42,9,3.2,153.0,65.0,3,151,4.2,50.0,23.0,0.8,7.8,0.0,12018,1152,7069,68,4.2,3.7,1.51,1.76,3.27,10.76,0.21,0.24,0.45,1.49,156.4,218.0,93.0,227.2,72.0,54.0,175.0,84.0,53.0,55.5,108.0,62.0,,,,18,,Omari,Hutchinson,Hutchinson,,,652,1,4,2,9,0,0,0,0,0,0,5,55,,,,0.0,0.28,1.24,0.69,7.59,11,5,39
696,a,,,6.0,87,27.0,0,0.0,0,0.0,0.1,422,61.0,8,0,1.0,460.0,52.0,0,20,0.3,378.0,44.0,0.0,1.3,0.0,14509,57,14781,104,0.3,-0.2,0.35,0.02,0.37,1.57,0.38,0.02,0.4,1.72,3.8,444.0,49.0,17.7,352.0,42.0,22.0,321.0,49.0,4.3,409.0,48.0,,,,18,,Arnaud,Kalimuendo,Kalimuendo,,,82,0,0,0,3,0,0,0,0,0,0,0,5,,,,0.0,0.0,3.29,0.0,5.49,1,1,3
699,a,100.0,100.0,4.9,307,189.0,0,0.0,-1,1.0,0.0,584,220.0,10,0,1.7,334.0,152.0,0,54,0.5,347.0,162.0,0.1,2.0,0.0,14058,50,13773,33,0.5,0.0,0.04,0.51,0.55,3.48,0.01,0.18,0.19,1.2,31.8,384.0,170.0,63.6,243.0,148.0,13.0,348.0,180.0,10.9,356.0,170.0,1.0,,,18,,Douglas Luiz,Soares de Paulo,Douglas Luiz,,,262,0,1,0,6,0,0,0,1,0,0,5,30,,,,0.0,0.0,2.06,1.72,10.31,6,8,16
715,a,,,4.0,638,45.0,0,0.0,0,0.0,0.4,282,37.0,9,2,3.0,173.0,17.0,0,35,1.5,232.0,20.0,0.4,2.2,0.0,45471,913,21998,126,1.5,1.0,0.0,0.0,0.0,3.22,0.0,0.0,0.0,1.07,41.4,366.0,29.0,0.0,522.0,52.0,0.0,490.0,37.0,4.1,412.0,29.0,,,,18,,John Victor,Maciel Furtado,John,,,270,0,0,1,3,0,0,0,1,0,4,3,0,,,,1.33,0.33,1.0,1.0,0.0,0,2,17
716,a,,,4.5,437,91.0,0,0.0,0,0.0,0.2,375,139.0,38,1,2.9,186.0,73.0,0,132,2.3,156.0,61.0,0.5,8.4,0.0,42337,249,23105,206,2.3,1.8,1.37,0.45,1.82,14.59,0.12,0.04,0.16,1.31,217.2,162.0,68.0,123.0,158.0,40.0,94.0,176.0,36.0,43.5,168.0,58.0,,,,18,,Nicolò,Savona,Savona,,,1004,2,0,3,17,0,0,0,2,0,0,11,69,,,,0.0,0.27,1.52,0.99,5.11,20,37,26
729,u,0.0,0.0,4.5,455,94.0,0,0.0,0,0.0,0.0,770,255.0,0,0,0.0,679.0,245.0,0,0,0.0,642.0,241.0,0.0,0.0,0.0,25,0,40,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,677.0,246.0,0.0,670.0,246.0,0.0,656.0,245.0,0.0,678.0,246.0,,,,18,,Luis Eduardo,Soares da Silva,Cuiabano,has joined Botafogo on loan for the rest of the season.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
734,a,100.0,100.0,5.9,101,67.0,0,0.0,-1,1.0,0.0,689,292.0,6,1,1.2,401.0,182.0,0,30,0.2,409.0,191.0,0.0,1.0,0.0,3023,24,2869,16,0.2,-0.3,0.13,0.27,0.4,3.23,0.07,0.14,0.21,1.68,30.4,388.0,173.0,73.8,223.0,140.0,49.0,261.0,141.0,15.3,328.0,158.0,,,,18,,Dilane,Bakwa,Bakwa,,,173,0,0,0,4,0,0,0,0,0,0,2,13,,,,0.0,0.0,2.08,1.04,6.76,0,2,11
528,a,,,4.2,613,35.0,0,0.0,-3,3.0,0.2,379,56.0,0,0,0.0,588.0,80.0,0,0,0.0,532.0,74.0,0.0,0.0,0.0,9085,35,29356,64,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,582.0,80.0,0.0,571.0,70.0,0.0,542.0,56.0,0.0,583.0,80.0,,,,18,,Anthony,Patterson,Patterson,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
